Timestamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Sensor 22,Sensor 23,Sensor 24,Sensor 25,Sensor 26,Sensor 27,Sensor 28,Sensor 29,Sensor 30,Sensor 31,Sensor 32
2024-02-17 19:38:53,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58
2024-02-17 19:38:54,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58
2024-02-17 19:38:55,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58
2024-02-17 19:38:56,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58
2024-02-17 19:38:58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58
2024-02-17 19:38:59,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58
2024-02-17 19:39:00,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58
2024-02-17 19:39:01,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58
2024-02-17 19:39:02,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58
2024-02-17 19:39:03,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58
2024-02-17 19:39:04,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58
2024-02-17 19:39:05,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58
2024-02-17 19:39:07,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58
2024-02-17 19:39:08,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58,21.94,20.58
